precio_cop,area_m2,habitaciones,banos,estrato,parqueaderos,antiguedad_anos,conjunto_cerrado,tipo_inmueble,dist_aeropuerto_km,dist_centro_km,dist_san_nicolas_km,barrio,fuente
463000000.0,58.0,2,2,5,1,5,si,apartamento,6.916,3.24,3.334,san antonio,ciencuadras
650000000.0,226.0,5,2,2,,,no,casa,6.009,0.434,0.509,el porvenir,metrocuadrado
3590000000.0,360.0,4,5,5,5,1,no,casa,5.457,5.731,5.746,rionegro,ciencuadras
560000000.0,88.0,3,2,5,1,,si,apartamento,6.326,0.888,1.014,monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
535000000.0,80.0,3,2,5,1,1,si,apartamento,5.244,0.754,0.778,el porvenir,ciencuadras
480000000.0,61.0,2,2,4,1,,no,apartamento,6.269,2.889,2.968,san antonio,metrocuadrado
282000000.0,56.0,3,2,3,1,1,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
680000000.0,65.0,1,2,5,2,1,si,apartamento,5.242,0.755,0.779,comuna 3 monseñor alfonso uribe jaramillo,lonja_propiedad_raiz
520000000.0,63.0,1,2,5,1,,no,casa,5.861,2.938,3.0,san antonio,ciencuadras
400000000.0,90.0,3,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
4580000000.0,570.0,4,8,5,5,1,si,casa,4.918,6.935,6.921,rionegro,ciencuadras
2700000000.0,2663.0,3,4,,2,,no,casa_campestre,5.613,6.374,6.384,rionegro,ciencuadras
890000000.0,130.0,3,3,4,1,,si,casa,6.24,2.713,2.794,san antonio,lonja_propiedad_raiz
950000000.0,240.0,4,5,5,1,,si,casa,2.576,3.35,3.279,rionegro,ciencuadras
250000000.0,50.0,2,2,3,,,no,casa,7.506,1.904,2.007,monseñor alfonso uribe jaramillo,metrocuadrado
550000000.0,66.0,2,2,4,2,6,si,apartamento,3.398,2.587,2.531,el porvenir,ciencuadras
5950000000.0,577.0,3,4,5,4,,si,casa,5.207,0.782,0.802,corregimiento casimiro garcia,ciencuadras
230000000.0,59.0,3,2,4,,1,si,apartamento,5.228,0.746,0.767,el porvenir,lonja_propiedad_raiz
1060000000.0,270.0,3,4,4,3,1,si,casa,4.224,1.864,1.833,el porvenir,ciencuadras
330000000.0,57.0,2,2,2,1,,no,apartamento,7.486,1.887,1.992,monseñor alfonso uribe jaramillo,ciencuadras
4950000000.0,3010.0,5,7,5,15,,no,casa,2.762,8.33,8.227,rionegro,metrocuadrado
610000000.0,120.0,2,2,4,1,,no,casa,5.55,1.372,1.438,san antonio,ciencuadras
579000000.0,73.3,3,2,5,1,,si,apartamento,5.845,3.079,3.139,san antonio,lonja_propiedad_raiz
270000000.0,58.0,2,2,4,1,,si,apartamento,5.177,1.416,1.305,rionegro,metrocuadrado
350000000.0,57.0,3,2,3,,,no,apartamento,5.747,1.135,1.064,liborio mejia,ciencuadras
255000000.0,70.0,4,3,3,,1,no,casa,4.679,1.004,0.884,liborio mejia,lonja_propiedad_raiz
350000000.0,58.5,3,2,4,1,,no,apartamento,5.602,0.015,0.136,liborio mejia,lonja_propiedad_raiz
1300000000.0,150.0,3,2,3,2,,no,casa,4.647,1.061,1.008,liborio mejia,ciencuadras
2500000000.0,230.0,3,4,,2,,si,casa_campestre,5.523,0.768,0.836,rionegro,ciencuadras
680000000.0,81.0,3,2,5,1,1,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
355000000.0,56.1,3,2,4,1,1,si,apartamento,5.08,1.515,1.401,rionegro,ciencuadras
685000000.0,80.0,3,2,4,1,,no,apartamento,6.197,4.216,4.272,rionegro,ciencuadras
1390000000.0,235.0,5,5,6,2,,no,casa,3.302,2.731,2.675,el porvenir,lonja_propiedad_raiz
395000000.0,88.0,2,2,3,,,no,apartamento,5.944,0.56,0.682,monseñor alfonso uribe jaramillo,metrocuadrado
3000000000.0,500.0,9,8,4,,1,no,casa,5.406,1.366,1.42,san antonio,metrocuadrado
400000000.0,55.0,1,2,4,1,,si,apartamento,5.02,0.865,0.739,el porvenir,metrocuadrado
470000000.0,72.0,3,2,3,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
4550000000.0,3800.0,3,4,5,2,,si,casa,5.244,0.754,0.778,comuna 3 monseñor alfonso uribe jaramillo,ciencuadras
255000000.0,56.0,3,2,4,1,1,si,apartamento,4.468,1.428,1.393,el porvenir,ciencuadras
392000000.0,61.33,2,2,4,1,,no,apartamento,6.197,4.216,4.272,rionegro,metrocuadrado
490000000.0,60.0,2,2,4,1,,no,apartamento,5.523,0.768,0.836,rionegro,ciencuadras
900000000.0,93.0,2,3,5,1,,si,apartamento,1.807,6.768,6.69,rionegro,ciencuadras
580000000.0,78.0,3,2,4,1,,no,apartamento,5.889,1.114,1.21,monseñor alfonso uribe jaramillo,ciencuadras
4700000000.0,400.0,3,5,,2,,no,casa_campestre,4.463,3.595,3.6,otras,ciencuadras
515000000.0,59.0,2,2,5,1,2,si,apartamento,3.241,2.601,2.534,el porvenir,ciencuadras
490000000.0,58.0,1,2,4,1,1,si,apartamento,6.185,2.714,2.792,otras,ciencuadras
295000000.0,54.0,2,2,2,,1,si,apartamento,4.236,1.4,1.321,liborio mejia,ciencuadras
360000000.0,54.0,2,2,5,1,,si,apartamento,6.28,1.557,1.665,san antonio,ciencuadras
2550000000.0,360.0,4,6,6,3,,si,casa,4.432,3.865,3.868,rionegro,ciencuadras
1750000000.0,380.0,4,8,2,2,,si,casa,5.6,0.022,0.139,el porvenir,ciencuadras
260000000.0,55.0,2,2,4,1,1,si,apartamento,4.216,1.434,1.359,liborio mejia,lonja_propiedad_raiz
300000000.0,55.0,2,2,4,1,,si,apartamento,5.244,0.754,0.778,rionegro,metrocuadrado
2950000000.0,305.0,5,5,6,6,1,si,casa,3.468,6.359,6.32,rionegro,metrocuadrado
1100000000.0,205.0,4,6,5,2,1,si,casa,3.178,2.657,2.589,el porvenir,ciencuadras
2500000000.0,211.0,4,4,4,,,si,casa,5.244,0.754,0.778,el porvenir,metrocuadrado
1700000000.0,4600.0,4,5,3,2,,no,casa,5.6,0.022,0.139,liborio mejia,ciencuadras
410000000.0,58.0,2,2,4,,,no,apartamento,3.15,2.62,2.547,el porvenir,ciencuadras
560000000.0,87.0,3,2,3,2,,si,apartamento,3.905,1.93,1.874,el porvenir,ciencuadras
590000000.0,139.0,4,2,4,1,,no,apartamento,5.498,0.86,0.768,liborio mejia,ciencuadras
1150000000.0,235.0,4,4,5,1,,si,casa,3.178,2.657,2.589,el porvenir,metrocuadrado
255000000.0,58.0,3,2,3,,,si,apartamento,5.218,1.501,1.392,rionegro,ciencuadras
1400000000.0,130.0,2,3,5,2,,no,apartamento,3.549,9.149,9.052,rionegro,ciencuadras
403238700.0,56.79,2,2,4,1,,no,apartamento,5.91,0.57,0.689,monseñor alfonso uribe jaramillo,metrocuadrado
600000000.0,77.0,3,2,5,1,4,si,apartamento,6.326,0.892,1.018,,fincaraiz
615000000.0,88.0,3,2,4,2,4,si,apartamento,5.244,0.754,0.778,,fincaraiz
820000000.0,128.0,4,2,5,2,1,no,casa,6.423,0.947,1.072,,fincaraiz
